hour_dt,predicted_kwh,tariff_price,actual_kwh,utilization,satisfaction
2018-11-17 21:00:00+00:00,25.336444444444446,0.2497884657765489,0.0,0.0,0.9991538631061956
2018-11-17 22:00:00+00:00,29.28054235806901,0.2517013984430565,9.287,0.3171730867014056,0.993194406227774
2018-11-17 23:00:00+00:00,34.832683581131974,0.2543942505342715,12.792,0.3672412999763566,0.982422997862914
2018-11-18 00:00:00+00:00,22.332740740740743,0.24833163507377246,54.598,1.0,0.9933265402950898
2018-11-18 01:00:00+00:00,17.837323702597573,0.24615130631668633,7.721,0.4328564154989027,0.9846052252667453
2018-11-18 02:00:00+00:00,14.193010100004347,0.2443837724749638,0.0,0.0,0.9775350898998552
2018-11-18 03:00:00+00:00,16.05813159874326,0.24528837776623166,0.0,0.0,0.9811535110649267
2018-11-18 04:00:00+00:00,13.875267080401725,0.2442296634708103,0.0,0.0,0.9769186538832412
2018-11-18 05:00:00+00:00,10.8154716801629,0.2427456276527016,16.501,1.0,0.9709825106108064
2018-11-18 06:00:00+00:00,11.031925925925927,0.2428506104413119,17.686,1.0,0.9714024417652476
2018-11-18 07:00:00+00:00,5.5541695982122965,0.24019383587639684,30.402,1.0,0.9607753435055874
2018-11-18 08:00:00+00:00,4.021418348156958,0.23945043396293705,0.0,0.0,0.9578017358517482
2018-11-18 09:00:00+00:00,3.6813333333333333,0.23928548883518083,0.0,0.0,0.9571419553407233
2018-11-18 10:00:00+00:00,1.0577441411635176,0.23801301802459038,0.0,0.0,0.9520520720983615
2018-11-18 11:00:00+00:00,0.5976538461538461,0.23778986896132123,0.0,0.0,0.9511594758452849
2018-11-18 12:00:00+00:00,0.9294615384615385,0.2379507994928431,0.0,0.0,0.9518031979713724
2018-11-18 13:00:00+00:00,1.1335219189412784,0.23804977111482317,0.0,0.0,0.9521990844592927
2018-11-18 14:00:00+00:00,9.043115384615383,0.24188601454757774,0.0,0.0,0.967544058190311
2018-11-18 15:00:00+00:00,16.009206292390484,0.2452646484322266,2.347,0.1466031455360519,0.9810585937289064
2018-11-18 16:00:00+00:00,27.442611501700245,0.2508099809247984,4.345,0.1583304125312855,0.9967600763008064
2018-11-18 17:00:00+00:00,29.32869191710326,0.25172475153072615,23.506,0.8014677254082474,0.9931009938770954
2018-11-18 18:00:00+00:00,35.40048625022982,0.25466964133278475,4.173,0.11787973675002583,0.981321434668861
2018-11-18 19:00:00+00:00,31.852808664529917,0.25294897706619063,18.57,0.5829941150740295,0.9882040917352375
2018-11-18 20:00:00+00:00,33.789626217719096,0.25388835576512264,57.782,1.0,0.9844465769395094
2018-11-18 21:00:00+00:00,26.314874149894198,0.2502630153912962,17.697,0.6725093914261092,0.9989479384348152
2018-11-18 22:00:00+00:00,20.31902722635785,0.2473549609528425,47.7,1.0,0.98941984381137
2018-11-18 23:00:00+00:00,29.84093795940163,0.251973196728858,2.87,0.09617660155001205,0.9921072130845681
2018-11-19 00:00:00+00:00,36.09697783303449,0.2550074477285368,29.159,0.8077961577524329,0.9799702090858529
2018-11-19 01:00:00+00:00,28.355532223600715,0.2512527579321395,1.55,0.05466305438308482,0.9949889682714419
2018-11-19 02:00:00+00:00,21.918152904145003,0.2481305552240504,0.0,0.0,0.9925222208962016
2018-11-19 03:00:00+00:00,27.73669230769231,0.2509526134843076,26.932,0.9709881661891911,0.9961895460627697
2018-11-19 04:00:00+00:00,14.283072982836973,0.24442745400477958,36.536,1.0,0.9777098160191183
2018-11-19 05:00:00+00:00,11.452353391232709,0.2430545225778499,0.0,0.0,0.9722180903113996
2018-11-19 06:00:00+00:00,3.2390808226495724,0.23907099130163595,0.0,0.0,0.9562839652065438
2018-11-19 07:00:00+00:00,3.2211809461443988,0.2390623096564935,0.0,0.0,0.956249238625974
2018-11-19 08:00:00+00:00,1.569521321569407,0.2382612358193337,6.203,1.0,0.9530449432773348
2018-11-19 09:00:00+00:00,2.720360031247122,0.23881940577602245,0.0,0.0,0.9552776231040898
2018-11-19 10:00:00+00:00,1.1981538461538461,0.23808111833985965,0.0,0.0,0.9523244733594386
2018-11-19 11:00:00+00:00,10.862304721647787,0.2427683422142795,0.0,0.0,0.971073368857118
2018-11-19 12:00:00+00:00,4.000961538461538,0.23944051217590848,0.0,0.0,0.9577620487036339
2018-11-19 13:00:00+00:00,27.420274480746194,0.25079914721377217,0.0,0.0,0.9968034111449113
2018-11-19 14:00:00+00:00,73.41182745152048,0.27310557722335543,60.697,0.8268013766594073,0.9075776911065783
2018-11-19 15:00:00+00:00,167.3814948445675,0.31868194230193464,109.428,0.6537640263137582,0.7252722307922614
2018-11-19 16:00:00+00:00,77.87270316377156,0.2752691530417239,135.19,1.0,0.8989233878331044
2018-11-19 17:00:00+00:00,41.61537915862511,0.25768393558299785,37.372,0.8980333894724196,0.9692642576680086
2018-11-19 18:00:00+00:00,17.18296359227089,0.24583393416768887,36.86,1.0,0.9833357366707555
2018-11-19 19:00:00+00:00,27.516036945133706,0.25084559310592897,30.631,1.0,0.9966176275762841
2018-11-19 20:00:00+00:00,25.53718317480037,0.24988582636017045,30.68,1.0,0.9995433054406818
2018-11-19 21:00:00+00:00,13.935752630732422,0.2442589996555636,8.805,0.6318280923401577,0.9770359986222544
2018-11-19 22:00:00+00:00,18.591274285451654,0.2465169809856371,9.875,0.5311631601136424,0.9860679239425484
2018-11-19 23:00:00+00:00,23.627275756134967,0.24895949938472964,6.493,0.2748095069028029,0.9958379975389186
2018-11-20 00:00:00+00:00,39.42935018633383,0.256623686491163,1.128,0.02860813061004905,0.9735052540353479
2018-11-20 01:00:00+00:00,38.211682756410255,0.2560331038396531,16.306,0.42672813191574416,0.9758675846413876
2018-11-20 02:00:00+00:00,40.34658601001743,0.2570685563722971,34.562000000000005,0.85662762126686,0.9717257745108117
2018-11-20 03:00:00+00:00,21.212540345556494,0.24778832505056528,21.636,1.0,0.9911533002022611
2018-11-20 04:00:00+00:00,13.999589188034188,0.24428996111708262,11.482,0.8201669238847353,0.9771598444683305
2018-11-20 05:00:00+00:00,10.440443950464017,0.2425637349079731,0.0,0.0,0.9702549396318924
2018-11-20 06:00:00+00:00,3.824518346199744,0.2393549352065603,0.0,0.0,0.9574197408262412
2018-11-20 07:00:00+00:00,1.2423024423306908,0.2381025309147137,5.018,1.0,0.9524101236588548
2018-11-20 08:00:00+00:00,1.9674314860766378,0.23845422680705536,2.054,1.0,0.9538169072282214
2018-11-20 09:00:00+00:00,0.37634615384615383,0.23768253219554208,0.0,0.0,0.9507301287821683
2018-11-20 10:00:00+00:00,0.9538528857641767,0.2379626295756801,0.0,0.0,0.9518505183027204
2018-11-20 11:00:00+00:00,12.795,0.24370572156269618,0.0,0.0,0.9748228862507847
2018-11-20 12:00:00+00:00,4.732902596153846,0.23979551197304358,0.0,0.0,0.9591820478921743
2018-11-20 13:00:00+00:00,24.61397796893666,0.2494380612603016,21.909,0.8901039900031439,0.9977522450412064
2018-11-20 14:00:00+00:00,68.8511297667948,0.27089358660490753,8.803,0.12785556358794087,0.9164256535803699
2018-11-20 15:00:00+00:00,146.07515868980178,0.3083481252095014,121.175,0.8295387188818424,0.7666074991619944
2018-11-20 16:00:00+00:00,103.3515049398031,0.2876266637547509,98.908,0.9570058999877049,0.8494933449809965
